Time,ClusterID,Upstream,LaneLength,Downstream,UpstreamJamLength,UpstreamMeanSpeed,DownstreamJamLength,DownstreamMeanSpeed,TLS,Status
21839,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21840,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21841,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21842,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21843,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21844,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21845,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21846,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21847,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21848,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21849,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21850,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21851,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21852,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21853,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21854,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21855,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21856,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21857,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21858,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21859,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21860,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21861,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21862,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21863,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21864,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21865,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21866,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21867,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21868,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21869,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21870,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21871,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21872,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21873,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21874,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21875,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21876,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21877,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21878,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21879,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21880,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21881,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21882,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21883,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21884,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21885,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21886,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21887,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21888,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21889,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21890,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21891,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21892,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21893,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21894,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21895,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21896,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21897,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21898,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21899,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21900,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21901,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21902,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21903,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21904,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21905,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
